,count,pair
842,2.0,"(im,jalapeo)"
843,1.0,"(im,jmz)"
844,1.0,"(im,joeterwillig)"
845,1.0,"(im,jose)"
846,4.0,"(im,kfc)"
847,2.0,"(im,kindergarten)"
848,1.0,"(im,lick)"
849,1.0,"(im,limon)"
850,1.0,"(im,lioness60)"
851,2.0,"(im,lit)"
852,1.0,"(im,local)"
853,13.0,"(im,love)"
854,1.0,"(im,lt)"
855,3.0,"(im,lucki)"
856,14.0,"(im,man)"
857,3.0,"(im,manag)"
858,6.0,"(im,mani)"
859,1.0,"(im,matter)"
860,3.0,"(im,meatbal)"
861,2.0,"(im,middl)"
862,1.0,"(im,minewho)"
863,1.0,"(im,mon)"
864,1.0,"(im,mrmouton)"
865,1.0,"(im,nationalpetday)"
866,1.0,"(im,nbc4ni)"
867,1.0,"(im,neat)"
868,1.0,"(im,nerd)"
869,1.0,"(im,njt)"
870,1.0,"(im,north)"
871,1.0,"(im,nuclear)"
872,9.0,"(im,nyc)"
873,14.0,"(im,nyctsubway)"
