,count,word
1223,12.0,candid
1224,1.0,cano
1225,1.0,canon
1226,1.0,canyon
1227,4.0,capabl
1228,3.0,capac
1229,1.0,cardepend
1230,1.0,cardio
1231,6.0,career
1232,1.0,caregiv
1233,2.0,carfre
1234,1.0,carlo
1235,1.0,carreli
1236,1.0,carton
1237,3.0,cashstrap
1238,1.0,cathi
1239,1.0,caucus
1240,1.0,cdc
1241,1.0,cdcfund
1242,1.0,centenni
1243,1.0,chagrin
1244,1.0,champion
1245,1.0,chargednot
1246,2.0,chattanooga
1247,1.0,chauffeur
1248,1.0,cheapso
1249,1.0,checkcash
1250,2.0,childbirth
1251,7.0,chile
1252,1.0,chill
1253,1.0,chilli
1254,8.0,chines
1255,2.0,chip
1256,6.0,choos
1257,1.0,christina
1258,4.0,church
1259,1.0,cinnamon
1260,1224.0,citi
1261,1.0,citrus
1262,1.0,citywid
1263,1.0,ciutat
1264,11.0,civic
1265,14.0,claim
1266,1.0,clarn
1267,1.0,classroom
1268,2.0,claudia
1269,1.0,cleav
1270,3.0,clever
1271,1.0,closelyand
1272,1.0,cloth
1273,1.0,cluster
1274,3.0,coal
1275,6.0,cohen
1276,1.0,collater
1277,1.0,colloq
1278,1.0,colonel
1279,13.0,color
1280,5.0,colorado
1281,1.0,colorfulbarda
1282,6.0,combin
1283,1.0,comedi
1284,2.0,commemor
1285,5.0,commerci
1286,494.0,commit
1287,1.0,communitybas
1288,2.0,compact
1289,1.0,compel
1290,10.0,complet
1291,1.0,compliancein
1292,5.0,comprehens
1293,5.0,comput
1294,1.0,concert
1295,2.0,conclud
1296,3.0,conduct
1297,1.0,confin
1298,9.0,congress
1299,24.0,connect
1300,1.0,connected
1301,12.0,conserv
1302,1.0,consumertech
1303,1.0,contact
1304,4.0,contest
1305,2.0,contin
1306,2.0,convict
1307,1.0,copypast
1308,1.0,cosmopolitan
1309,2.0,councilman
1310,9.0,cours
1311,17.0,creativ
1312,5.0,creator
1313,1.0,creditbas
1314,22.0,crime
1315,1.0,crochet
1316,2.0,crystal
1317,1.0,cure
1318,1.0,curios
1319,1.0,curitiba
1320,2.0,curtail
1321,1.0,cusp
1322,1.0,custodi
1323,1.0,cuttingedg
1324,2.0,danish
1325,1.0,dantonio
1326,5.0,dark
1327,2.0,dash
1328,4.0,date
1329,1.0,davidlavini
1330,1.0,daytim
1331,17.0,deal
1332,1.0,debra
1333,2.0,debut
